credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
551000000002669,7154,4,2025,American Express,mcellicv@nsu.edu
551000000002670,3975,11,2023,American Express,rgrishakovgi@nsu.edu
551000000002671,3664,3,2026,American Express,trichespk@nsu.edu
551000000002672,2001,1,2032,American Express,eeubankl5@nsu.edu
551000000002673,7115,6,2029,American Express,aantonovicld@nsu.edu
551000000002674,5066,3,2024,American Express,echunglv@nsu.edu
551000000002675,6957,4,2027,American Express,skindleymn@nsu.edu
551000000002676,1257,4,2028,American Express,hdraceyo9@nsu.edu
551000000002677,2659,12,2023,American Express,lalanbrookepw@nsu.edu
551000000002678,9548,10,2023,American Express,mlaxstondx@nsu.edu
551000000002679,4693,8,2030,American Express,ckasbyel8@nsu.edu
551000000002680,6630,3,2023,American Express,ahaydneyeh@nsu.edu
551000000002681,9554,8,2030,American Express,rmershex@nsu.edu
551000000002682,689,2,2028,American Express,hgalegoi5@nsu.edu
551000000002683,8982,10,2031,American Express,kwroughtjx@nsu.edu
551000000002684,7185,4,2032,American Express,cpettiek7@nsu.edu
551000000002685,13,5,2024,American Express,iwickmannmv@nsu.edu
551000000002686,206,2,2023,American Express,dlinskeyou@nsu.edu
551000000002687,8290,12,2028,American Express,sdumperp0@nsu.edu
551000000002688,3522,1,2028,American Express,dcardonc1@nsu.edu
551000000002689,7550,4,2031,American Express,vvolkfx@nsu.edu
551000000002690,8290,10,2032,American Express,ewilsonemz@nsu.edu
551000000002691,3820,4,2028,American Express,lgerrannp@nsu.edu
551000000002692,9965,12,2025,American Express,kwainmanqw@nsu.edu
551000000002693,5915,5,2023,American Express,cbentr2@nsu.edu
551000000002694,3813,6,2023,American Express,gdignall3j@nsu.edu
551000000002695,6488,6,2026,American Express,candrettim7@nsu.edu
551000000002696,1347,7,2032,American Express,lbrownscombefb@nsu.edu
551000000002697,4686,9,2026,American Express,cswabeygb@nsu.edu
551000000002698,4651,5,2027,American Express,fstegellim@nsu.edu
551000000002699,264,11,2026,American Express,misenorki@nsu.edu
551000000002700,1343,3,2023,American Express,cgreedinglw@nsu.edu
551000000002701,8489,9,2032,American Express,tscaliaq3@nsu.edu
551000000002702,9204,7,2031,American Express,earonin2u@nsu.edu
551000000002703,1015,4,2030,American Express,bmcleesee4@nsu.edu
551000000002704,874,12,2029,American Express,elockwoodfr@nsu.edu
551000000002705,3296,3,2027,American Express,rkerneb0@nsu.edu
551000000002706,6533,11,2029,American Express,ctreherew@nsu.edu
551000000002707,9016,6,2026,American Express,sbergeonfd@nsu.edu
551000000002708,3518,11,2031,American Express,tiliffepn@nsu.edu
551000000002709,9102,5,2027,American Express,fhornungg9@nsu.edu
551000000002710,9477,4,2024,American Express,ppargentkb@nsu.edu
551000000002711,9931,1,2027,American Express,wlazenbyky@nsu.edu
551000000002712,3457,3,2023,American Express,beamergg@nsu.edu
551000000002713,7795,8,2031,American Express,vnecoldsnm@nsu.edu
551000000002714,724,6,2024,American Express,adriuttipr@nsu.edu
551000000002715,7029,4,2026,American Express,tfloriodn@nsu.edu
551000000002716,1904,9,2026,American Express,sgwillimdp@nsu.edu
551000000002717,2176,10,2027,American Express,dmabbote6@nsu.edu
551000000002718,8398,1,2026,American Express,csintong7@nsu.edu
551000000002719,3677,8,2024,American Express,twellumno@nsu.edu
551000000002720,5243,10,2029,American Express,kbearcockns@nsu.edu
551000000002721,7962,11,2028,American Express,vcracoec3@nsu.edu
551000000002722,4604,2,2026,American Express,tbumphreyd3@nsu.edu
551000000002723,9170,2,2029,American Express,sroathdm@nsu.edu
551000000002724,7519,7,2028,American Express,mconnalj5@nsu.edu
551000000002725,2026,6,2024,American Express,hsidesk2@nsu.edu
551000000002726,2709,11,2029,American Express,pisgatekw@nsu.edu
551000000002727,5185,1,2031,American Express,rkemwallls@nsu.edu
551000000002728,6183,4,2027,American Express,htebbetm2@nsu.edu
551000000002729,9632,4,2031,American Express,kcrowleyqt@nsu.edu
551000000002730,1617,10,2026,American Express,zmixturerg@nsu.edu
551000000002731,9697,10,2028,American Express,yfacherm@nsu.edu
551000000002732,4499,12,2029,American Express,gagatesnx@nsu.edu
551000000002733,2116,9,2028,American Express,gshawleydy@nsu.edu
551000000002734,6036,6,2025,American Express,flithgowe0@nsu.edu
551000000002735,2389,1,2026,American Express,stapsellel@nsu.edu
551000000002736,9566,12,2029,American Express,dambrogettiib@nsu.edu
551000000002737,1737,10,2028,American Express,oelyma@nsu.edu
551000000002738,1099,1,2030,American Express,dwilkinsmw@nsu.edu
551000000002739,7374,6,2028,American Express,vokenfoldo2@nsu.edu
551000000002740,5896,10,2029,American Express,jstablespb@nsu.edu
551000000002741,7179,9,2025,American Express,imallionpf@nsu.edu
551000000002742,5796,3,2027,American Express,bfullickqf@nsu.edu
551000000002743,4318,5,2025,American Express,gcolqueranqx@nsu.edu
551000000002744,9855,8,2031,American Express,adawdry76@nsu.edu
551000000002745,5305,6,2029,American Express,adurdlefc@nsu.edu
551000000002746,4513,2,2023,American Express,gandrysiakdo@nsu.edu
551000000002747,7355,7,2031,American Express,hguiraue7@nsu.edu
551000000002748,275,4,2028,American Express,gbhatiag6@nsu.edu
551000000002749,8744,4,2032,American Express,rpeleh7@nsu.edu
551000000002750,7142,11,2023,American Express,skiddiejj@nsu.edu
551000000002751,3706,10,2025,American Express,dshanksterka@nsu.edu
551000000002752,3290,6,2027,American Express,gmaciaszczykli@nsu.edu
551000000002753,5437,11,2030,American Express,sgruczkalu@nsu.edu
551000000002754,4348,9,2031,American Express,tmacgilfoyled2@nsu.edu
551000000002755,2006,5,2027,American Express,cdelicateda@nsu.edu
551000000002756,5448,5,2028,American Express,jdoogfl@nsu.edu
551000000002757,2789,9,2025,American Express,dpalkg2@nsu.edu
551000000002758,8408,10,2029,American Express,jcraykehz@nsu.edu
551000000002759,2787,3,2027,American Express,oabbetsi1@nsu.edu
551000000002760,8152,7,2024,American Express,gblaskettm4@nsu.edu
551000000002761,5334,10,2032,American Express,elobbeqm@nsu.edu
551000000002762,5685,5,2032,American Express,hpendrec9@nsu.edu
551000000002763,1379,1,2028,American Express,gpettingerck@nsu.edu
551000000002764,5350,9,2024,American Express,yspitericy@nsu.edu
551000000002765,987,7,2026,American Express,mjeromsondk@nsu.edu
551000000002766,797,6,2024,American Express,dselveyil@nsu.edu
551000000002767,7356,4,2026,American Express,mmacfadinm0@nsu.edu
551000000002768,9030,8,2027,American Express,jbraidmanm3@nsu.edu
551000000002769,3816,9,2030,American Express,atregidgan4@nsu.edu
551000000002770,5431,10,2026,American Express,epaudinp3@nsu.edu
551000000002771,6296,12,2026,American Express,ariccardellirl@nsu.edu
551000000002772,7207,6,2030,American Express,tgrigorips@nsu.edu
551000000002773,1113,1,2029,American Express,llillow7b@nsu.edu
551000000002774,9580,6,2031,American Express,ppanswickca@nsu.edu
551000000002775,3201,11,2026,American Express,dthomsek@nsu.edu
551000000002776,1148,6,2025,American Express,amacgillivrayg8@nsu.edu
551000000002777,3362,10,2031,American Express,gmccooljd@nsu.edu
551000000002778,7506,7,2024,American Express,pfullstonekk@nsu.edu
551000000002779,4056,3,2023,American Express,vheningamkn@nsu.edu
551000000002780,7395,2,2026,American Express,bfontainem7@nsu.edu
551000000002781,1161,1,2032,American Express,mbradnockeeq@nsu.edu
551000000002782,637,3,2032,American Express,htuckleyey@nsu.edu
551000000002783,4542,12,2031,American Express,jtreadwayi0@nsu.edu
551000000002784,4933,6,2028,American Express,cdarrachk8@nsu.edu
551000000002785,8694,8,2032,American Express,mmerritonq0@nsu.edu
551000000002786,9659,4,2023,American Express,ylawlie2j@nsu.edu
551000000002787,8726,6,2025,American Express,bleonardce@nsu.edu
551000000002788,591,10,2031,American Express,kmulrooneycu@nsu.edu
551000000002789,2054,3,2024,American Express,vfibbittsgc@nsu.edu
551000000002790,3436,7,2032,American Express,ktreslern2@nsu.edu
551000000002791,1822,3,2027,American Express,mdeluzeps@nsu.edu
551000000002792,1214,8,2030,American Express,dandripy@nsu.edu
551000000002793,5112,6,2032,American Express,jsimmersq9@nsu.edu
551000000002794,8879,4,2032,American Express,rcherrettql@nsu.edu
551000000002795,9548,4,2032,American Express,wchasmorrb@nsu.edu
551000000002796,9616,2,2026,American Express,bbloomrj@nsu.edu
551000000002797,9617,9,2032,American Express,rtrebyf7@nsu.edu
551000000002798,1702,1,2032,American Express,cdunseithfh@nsu.edu
551000000002799,1934,6,2032,American Express,isilleih@nsu.edu
551000000002800,6759,11,2028,American Express,tivakinjf@nsu.edu
551000000002801,1343,3,2029,American Express,tcoomeskg@nsu.edu
551000000002802,7582,8,2029,American Express,dpietranekkh@nsu.edu
551000000002803,7642,12,2027,American Express,perrigopl@nsu.edu
551000000002804,2738,10,2030,American Express,twornerq8@nsu.edu
551000000002805,5459,1,2029,American Express,kablottdg@nsu.edu
551000000002806,1693,9,2023,American Express,kleffekev@nsu.edu
551000000002807,7786,11,2029,American Express,snowakowskah8@nsu.edu
551000000002808,3648,12,2028,American Express,ycopperii@nsu.edu
551000000002809,4500,7,2023,American Express,tmacgillacolmix@nsu.edu
551000000002810,2862,9,2031,American Express,kbarhemj4@nsu.edu
551000000002811,9518,5,2031,American Express,nrudolfjb@nsu.edu
551000000002812,6442,2,2024,American Express,jdsouzak0@nsu.edu
551000000002813,8195,4,2029,American Express,rwigglesworthlh@nsu.edu
551000000002814,6309,7,2026,American Express,mpietny@nsu.edu
551000000002815,8730,11,2027,American Express,csebertox@nsu.edu
551000000002816,5548,10,2027,American Express,breimerq7@nsu.edu
551000000002817,1157,6,2023,American Express,dlemerchantrh@nsu.edu
551000000002818,8833,9,2024,American Express,spient@nsu.edu
551000000002819,2758,9,2029,American Express,bdurbancf@nsu.edu
551000000002820,1253,1,2023,American Express,cosuairdla@nsu.edu
551000000002821,3396,8,2024,American Express,astivenp4@nsu.edu
551000000002822,3633,12,2032,American Express,glouwqp@nsu.edu
551000000002823,767,4,2026,American Express,pwinleydb@nsu.edu
551000000002824,8755,7,2029,American Express,warnasoni6@nsu.edu
551000000002825,5105,6,2028,American Express,mmoirmh@nsu.edu
551000000002826,181,9,2023,American Express,nprozillonq@nsu.edu
551000000002827,9281,2,2026,American Express,jpetheridgeo8@nsu.edu
551000000002828,8329,4,2028,American Express,fgerretsenop@nsu.edu
551000000002829,1194,10,2026,American Express,adiamantf3@nsu.edu
551000000002830,8273,5,2023,American Express,rstenhousefp@nsu.edu
551000000002831,1574,12,2024,American Express,eokeeffeg0@nsu.edu
551000000002832,4863,6,2031,American Express,jmateikoi7@nsu.edu
551000000002833,1531,7,2031,American Express,plourencomr@nsu.edu
551000000002834,2906,2,2031,American Express,oacklandsob@nsu.edu
551000000002835,311,9,2031,American Express,cspirrittor@nsu.edu
551000000002836,1408,12,2028,American Express,svincentd5@nsu.edu
551000000002837,497,9,2032,American Express,cwalsheeu@nsu.edu
551000000002838,4910,6,2029,American Express,oboarerg3@nsu.edu
551000000002839,6072,8,2025,American Express,dpischofgt@nsu.edu
551000000002840,2984,7,2024,American Express,tbischoffgw@nsu.edu
551000000002841,7640,4,2025,American Express,brealphlg@nsu.edu
551000000002842,6319,3,2031,American Express,deverilllt@nsu.edu
551000000002843,9141,2,2029,American Express,bramirezo4@nsu.edu
551000000002844,7899,1,2029,American Express,nmebsrq@nsu.edu
551000000002845,1675,3,2026,American Express,dwilkissonc6@nsu.edu
551000000002846,4210,5,2023,American Express,ctibbse3@nsu.edu
551000000002847,9644,8,2025,American Express,smackallgh@nsu.edu
551000000002848,9675,1,2031,American Express,ddaneluttinc@nsu.edu
551000000002849,9417,9,2028,American Express,kmottersheadnv@nsu.edu
551000000002850,2467,12,2028,American Express,hblouetof@nsu.edu
551000000002851,3277,3,2029,American Express,avanderweedenburget@nsu.edu
551000000002852,226,7,2027,American Express,dnield2g@nsu.edu
551000000002853,735,5,2024,American Express,ksheardga@nsu.edu
551000000002854,8147,5,2025,American Express,gpaskefk@nsu.edu
551000000002855,7539,12,2031,American Express,ikingdongl@nsu.edu
551000000002856,5101,9,2031,American Express,aelsleygr@nsu.edu
551000000002857,608,5,2029,American Express,ctumiltypo@nsu.edu
551000000002858,7631,10,2027,American Express,hcamberrc@nsu.edu
551000000002859,335,8,2030,American Express,omewec4@nsu.edu
551000000002860,6191,7,2027,American Express,dkilld6@nsu.edu
551000000002861,6451,3,2026,American Express,dfayneje@nsu.edu
551000000002862,8054,9,2028,American Express,pdymockelk@nsu.edu
551000000002863,3377,4,2023,American Express,cjacobsohnmo@nsu.edu
551000000002864,7130,10,2023,American Express,bsiggeeoa@nsu.edu
551000000002865,3369,10,2031,American Express,bgriegerqy@nsu.edu
551000000002866,473,8,2027,American Express,gkavanaghj8@nsu.edu
551000000002867,7341,2,2024,American Express,lmarchmentnk@nsu.edu
551000000002868,2973,5,2029,American Express,whutchcraftgq@nsu.edu
551000000002869,3016,9,2028,American Express,aleemanshf@nsu.edu
551000000002870,236,4,2023,American Express,ncastanhoio@nsu.edu
551000000002871,9134,10,2029,American Express,wculliganiv@nsu.edu
551000000002872,6112,7,2028,American Express,myeamanjh@nsu.edu
551000000002873,4004,3,2030,American Express,ghucklesbygz@nsu.edu
551000000002874,5121,8,2028,American Express,mowerkc@nsu.edu
551000000002875,6561,2,2031,American Express,aburdisnu@nsu.edu
551000000002876,232,3,2031,American Express,aburrelpi@nsu.edu
551000000002877,2979,12,2024,American Express,lmulvind7@nsu.edu
551000000002878,835,1,2023,American Express,tkavanagher@nsu.edu
551000000002879,1125,8,2030,American Express,dholseyh9@nsu.edu
551000000002880,4057,2,2030,American Express,dduckhousehp@nsu.edu
551000000002881,5579,6,2026,American Express,pvanderbaarenke@nsu.edu
551000000002882,7572,1,2028,American Express,tswallowl7@nsu.edu
551000000002883,5036,2,2025,American Express,nclemenconm8@nsu.edu
551000000002884,7528,1,2026,American Express,jsimonittop1@nsu.edu
551000000002885,6721,9,2031,American Express,babramowitchr9@nsu.edu
551000000002886,1957,9,2029,American Express,rcottesfordnl@nsu.edu
551000000002887,5673,5,2026,American Express,sbelshamoa@nsu.edu
551000000002888,8847,10,2025,American Express,lbarksfc@nsu.edu
551000000002889,8585,12,2032,American Express,oasplingh5@nsu.edu
551000000002890,9635,7,2025,American Express,odysterh6@nsu.edu
551000000002891,1758,5,2023,American Express,mbutterworthhy@nsu.edu
551000000002892,2083,1,2030,American Express,jfaustjc@nsu.edu
551000000002893,4779,7,2026,American Express,slustedjg@nsu.edu
551000000002894,1781,10,2026,American Express,mchadburnnf@nsu.edu
551000000002895,9538,6,2030,American Express,aeglesec5@nsu.edu
551000000002896,7073,10,2032,American Express,psteutlyei@nsu.edu
551000000002897,5151,12,2030,American Express,alagadueo@nsu.edu
551000000002898,6414,6,2027,American Express,kkobpacet@nsu.edu
551000000002899,2161,12,2026,American Express,eklasingf1@nsu.edu
551000000002900,2267,7,2031,American Express,sgilvearfo@nsu.edu
551000000002901,108,3,2029,American Express,khusherhk@nsu.edu
551000000002902,7155,12,2023,American Express,mrampleyht@nsu.edu
551000000002903,4557,5,2030,American Express,sstuttmano1@nsu.edu
551000000002904,145,6,2028,American Express,dbulliventqe@nsu.edu
551000000002905,3359,3,2030,American Express,egrenterr8@nsu.edu
551000000002906,1831,8,2031,American Express,wlapidusdf@nsu.edu
551000000002907,9335,2,2024,American Express,grenshallem@nsu.edu
551000000002908,1005,8,2028,American Express,rgashhm@nsu.edu
551000000002909,1907,7,2032,American Express,tkeoghanehq@nsu.edu
551000000002910,670,8,2029,American Express,hbrackstonel4@nsu.edu
551000000002911,3582,6,2029,American Express,egligorijevicmq@nsu.edu
551000000002912,6261,1,2028,American Express,dmacdonoghn0@nsu.edu
551000000002913,6444,8,2028,American Express,trassellna@nsu.edu
551000000002914,1467,1,2030,American Express,jmacclay9n@nsu.edu
551000000002915,5047,5,2030,American Express,bdellentyjt@nsu.edu
551000000002916,4476,2,2031,American Express,rkildahlml@nsu.edu
551000000002917,2395,3,2031,American Express,wsherebrookenb@nsu.edu
551000000002918,7876,1,2025,American Express,baaronsp6@nsu.edu
551000000002919,2319,3,2030,American Express,cknollerqg@nsu.edu
551000000002920,6808,8,2028,American Express,ebromagei6@nsu.edu
551000000002921,7430,3,2028,American Express,vclearct@nsu.edu
551000000002922,1295,3,2030,American Express,fbigline8@nsu.edu
551000000002923,804,8,2028,American Express,cwalklingge@nsu.edu
551000000002924,5911,3,2031,American Express,jcranmorein@nsu.edu
551000000002925,737,2,2031,American Express,kvankinjm@nsu.edu
551000000002926,6742,8,2029,American Express,sellandk1@nsu.edu
551000000002927,8691,5,2025,American Express,gmallonlc@nsu.edu
551000000002928,6681,4,2029,American Express,psprostonn1@nsu.edu
551000000002929,4741,4,2031,American Express,dcanaso0@nsu.edu
551000000002930,8022,8,2029,American Express,brentenbecko6@nsu.edu
551000000002931,295,2,2028,American Express,scraighillon@nsu.edu
551000000002932,3203,4,2030,American Express,mgabbottsp2@nsu.edu
551000000002933,6954,12,2032,American Express,cwoolattpc@nsu.edu
551000000002934,3408,1,2032,American Express,jfromentph@nsu.edu
551000000002935,8332,4,2031,American Express,liohananofr5@nsu.edu
551000000002936,7723,2,2028,American Express,sthurstondx@nsu.edu
551000000002937,6017,4,2031,American Express,lmayfieldjq@nsu.edu
551000000002938,2813,5,2031,American Express,jbyhamkf@nsu.edu
551000000002939,814,7,2025,American Express,ksmullinks@nsu.edu
551000000002940,3539,7,2028,American Express,mantoniadesl2@nsu.edu
551000000002941,6934,5,2030,American Express,aastleycj@nsu.edu
551000000002942,3373,12,2023,American Express,yinghame1@nsu.edu
551000000002943,2081,2,2029,American Express,blupartohe@nsu.edu
551000000002944,254,9,2029,American Express,mnoonhi@nsu.edu
551000000002945,5295,10,2026,American Express,plentonlj@nsu.edu
551000000002946,4981,5,2027,American Express,msparks71@nsu.edu
551000000002947,6550,12,2025,American Express,nshipleycn@nsu.edu
551000000002948,692,4,2024,American Express,hgreensteaddd@nsu.edu
551000000002949,5921,9,2025,American Express,ecahernyef@nsu.edu
551000000002950,1437,10,2025,American Express,fgrzeskowskif9@nsu.edu
551000000002951,3139,7,2028,American Express,anoorejw@nsu.edu
551000000002952,2728,11,2023,American Express,askulletms@nsu.edu
551000000002953,4662,8,2029,American Express,ffransecohf@nsu.edu
551000000002954,2690,1,2024,American Express,bwherrettdc@nsu.edu
551000000002955,3481,10,2024,American Express,kdundendalef5@nsu.edu
551000000002956,4184,3,2031,American Express,bvedeshkingk@nsu.edu
551000000002957,1194,9,2025,American Express,ospiersho@nsu.edu
551000000002958,8021,9,2032,American Express,lwildey36@nsu.edu
551000000002959,7355,4,2024,American Express,cmathoujo@nsu.edu
551000000002960,5795,7,2024,American Express,bknudsenmi@nsu.edu
551000000002961,9645,9,2031,American Express,vwadsworthnh@nsu.edu
551000000002962,5892,11,2025,American Express,ldommerqueot@nsu.edu
551000000002963,5502,8,2024,American Express,wbakhrushinr1@nsu.edu
551000000002964,3561,10,2030,American Express,dglasebrookrd@nsu.edu
551000000002965,6786,5,2028,American Express,ajoddinsre@nsu.edu
551000000002966,8918,4,2032,American Express,agrobrk@nsu.edu
551000000002967,349,2,2030,American Express,vohannaygu@nsu.edu
551000000002968,8113,12,2023,American Express,cdmtrovici8@nsu.edu
551000000002969,8335,4,2023,American Express,rpretiousis@nsu.edu
551000000002970,6495,11,2030,American Express,tchastagnierii@nsu.edu
551000000002971,7351,7,2025,American Express,amartensencp@nsu.edu
551000000002972,425,10,2023,American Express,cworsallg5@nsu.edu
551000000002973,2231,9,2028,American Express,rdeverelllb@nsu.edu
551000000002974,6507,2,2032,American Express,awalthomt@nsu.edu
551000000002975,8738,7,2024,American Express,bprattingtonnl@nsu.edu
551000000002976,921,11,2030,American Express,lgoddman26@nsu.edu
551000000002977,4533,10,2030,American Express,mproschkefq@nsu.edu
551000000002978,9501,4,2030,American Express,mwhewillfv@nsu.edu
551000000002979,9836,6,2031,American Express,emoodiegf@nsu.edu
551000000002980,2143,5,2024,American Express,bmountlowl8@nsu.edu
551000000002981,166,4,2032,American Express,mtestrope@nsu.edu
551000000002982,4285,12,2024,American Express,acrucettirf@nsu.edu
551000000002983,6205,5,2027,American Express,bbrommage7r@nsu.edu
551000000002984,5672,10,2027,American Express,blaundoncw@nsu.edu
551000000002985,8183,3,2031,American Express,grymourgj@nsu.edu
551000000002986,9592,5,2029,American Express,tlampenjv@nsu.edu
551000000002987,7789,11,2026,American Express,kygoukz@nsu.edu
551000000002988,7503,7,2024,American Express,efreddinw@nsu.edu
551000000002989,863,4,2024,American Express,mhouseleeeb@nsu.edu
551000000002990,4410,9,2024,American Express,kscripturef6@nsu.edu
551000000002991,1391,12,2029,American Express,ashoebrookgo@nsu.edu
551000000002992,9108,5,2024,American Express,mnellir@nsu.edu
551000000002993,4520,5,2030,American Express,dtwistkq@nsu.edu
551000000002994,8222,3,2024,American Express,opowlp@nsu.edu
551000000002995,7236,3,2029,American Express,lpinkn4@nsu.edu
551000000002996,8792,6,2030,American Express,raikenj0@nsu.edu
551000000002997,8314,10,2027,American Express,jbenoitm1@nsu.edu
551000000002998,1729,11,2027,American Express,lshewardpj@nsu.edu
551000000002999,9904,10,2028,American Express,cgarbottq1@nsu.edu
